Year,ScopeID,Sector,SubSector1,SubSector2,Emissions,LGA,Planning_Region,Metro_or_Regional,LGA_CODE18
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Weddin,Central West and Orana,Regional,18100
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Wentworth,Far West,Regional,18200
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Willoughby,Eastern Harbour City,Six Cities,18250
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Wingecarribee,South East and Tablelands,Regional,18350
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Wollondilly,Western Parkland City,Six Cities,18400
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Wollongong,Illawarra-Shoalhaven City,Six Cities,18450
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Woollahra,Eastern Harbour City,Six Cities,18500
2016,1,Transport,Aviation (domestic),Aviation (domestic),0,Yass Valley,South East and Tablelands,Regional,18710
2017,1,Transport,Aviation (domestic),Aviation (domestic),"20,251.90",Albury,Riverina Murray,Regional,10050
2017,1,Transport,Aviation (domestic),Aviation (domestic),"10,200.50",Armidale Regional,New England North West,Regional,10130
2017,1,Transport,Aviation (domestic),Aviation (domestic),"39,454.20",Ballina,North Coast,Regional,10250
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Balranald,Far West,Regional,10300
2017,1,Transport,Aviation (domestic),Aviation (domestic),"1,642.70",Bathurst Regional,Central West and Orana,Regional,10470
2017,1,Transport,Aviation (domestic),Aviation (domestic),"2,122,677.70",Bayside,Eastern Harbour City,Six Cities,10500
2017,1,Transport,Aviation (domestic),Aviation (domestic),"4,492.40",Bega Valley,South East and Tablelands,Regional,10550
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Bellingen,North Coast,Regional,10600
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Berrigan,Riverina Murray,Regional,10650
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Blacktown,Central River City,Six Cities,10750
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Bland,Riverina Murray,Regional,10800
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Blayney,Central West and Orana,Regional,10850
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Blue Mountains,Western Parkland City,Six Cities,10900
2017,1,Transport,Aviation (domestic),Aviation (domestic),0,Bogan,Central West and Orana,Regional,10950
